,match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Defender_rating,home_Defender_rating,away_Attacker_rating,home_Attacker_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
589,838694,9993,9987,2010/2011,2010-12-05 00:00:00,AWAY_WIN,66.75,62.25,71.33333333333333,68.0,68.0,64.0,66.0,66.0
590,838695,9997,8571,2010/2011,2010-12-04 00:00:00,HOME_WIN,62.0,63.4,65.0,60.0,68.0,55.0,65.66666666666667,63.0
591,838696,10000,8635,2010/2011,2010-12-05 00:00:00,AWAY_WIN,72.33333333333333,64.5,74.0,66.5,72.0,69.0,70.0,64.5
593,838699,9994,9985,2010/2011,2010-12-03 00:00:00,HOME_WIN,69.5,65.0,68.66666666666667,68.0,64.0,63.0,75.0,65.4
595,838702,6351,9991,2010/2011,2010-12-04 00:00:00,AWAY_WIN,67.5,60.5,69.5,63.0,72.0,64.0,68.83333333333333,63.75
596,838707,8635,9994,2010/2011,2010-12-12 00:00:00,DRAW,65.0,69.33333333333333,68.0,73.0,72.0,72.0,65.4,71.0
597,838709,9985,9997,2010/2011,2010-12-11 00:00:00,HOME_WIN,63.4,69.5,0.0,69.0,55.0,64.0,61.8,72.5
599,838712,9987,6351,2010/2011,2010-12-11 00:00:00,HOME_WIN,60.5,66.75,63.0,71.33333333333333,64.0,68.0,63.25,66.66666666666667
601,838714,8203,8342,2010/2011,2010-12-10 00:00:00,AWAY_WIN,68.0,64.8,68.0,66.5,72.0,69.0,70.8,66.0
602,838716,10001,9993,2010/2011,2010-12-11 00:00:00,DRAW,62.8,63.666666666666664,64.5,66.66666666666667,64.0,68.0,66.66666666666667,63.75
603,838718,9984,10000,2010/2011,2010-12-11 00:00:00,AWAY_WIN,64.33333333333333,65.5,68.5,65.66666666666667,69.0,65.0,63.4,64.66666666666667
604,838478,8342,9997,2010/2011,2010-08-07 00:00:00,HOME_WIN,64.0,69.75,60.0,71.0,68.0,73.0,63.25,71.8
606,838481,9993,9984,2010/2011,2010-08-08 00:00:00,DRAW,64.75,64.2,65.0,63.0,65.0,66.0,62.0,67.0
607,838482,10000,8203,2010/2011,2010-08-07 00:00:00,AWAY_WIN,64.6,64.5,66.33333333333333,66.33333333333333,69.0,69.0,66.0,64.33333333333333
611,838489,6351,10001,2010/2011,2010-08-07 00:00:00,AWAY_WIN,64.5,59.4,64.0,62.0,68.0,64.0,65.2,60.75
612,838720,8342,8635,2010/2011,2010-12-19 00:00:00,AWAY_WIN,73.0,68.0,73.0,68.0,72.0,72.0,69.83333333333333,70.8
613,838721,9993,9991,2010/2011,2011-02-16 00:00:00,DRAW,69.0,63.25,69.0,66.5,72.0,64.0,69.0,66.5
614,838723,9997,8203,2010/2011,2011-02-23 00:00:00,AWAY_WIN,64.6,63.333333333333336,63.5,60.0,69.0,59.0,66.0,62.666666666666664
615,838725,10000,10001,2010/2011,2010-12-18 00:00:00,HOME_WIN,63.5,64.33333333333333,67.0,67.33333333333333,68.0,69.0,63.666666666666664,64.5
616,838727,9994,9984,2010/2011,2011-02-02 00:00:00,HOME_WIN,65.5,64.25,64.5,68.0,65.0,72.0,62.25,65.4
617,838728,8571,9985,2010/2011,2010-12-17 00:00:00,HOME_WIN,69.5,65.33333333333333,69.0,66.0,64.0,68.0,67.75,65.33333333333333
619,838732,6351,9986,2010/2011,2010-12-18 00:00:00,HOME_WIN,63.5,60.5,62.0,66.0,58.0,64.0,64.6,63.6
621,838734,9991,8342,2010/2011,2010-12-26 00:00:00,AWAY_WIN,68.33333333333333,66.66666666666667,69.0,69.0,64.0,72.0,67.0,70.6
622,838735,9987,9997,2010/2011,2011-02-02 00:00:00,DRAW,64.25,65.25,60.0,71.0,59.0,68.0,62.6,69.33333333333333
625,838739,6351,10000,2010/2011,2011-02-02 00:00:00,AWAY_WIN,64.5,60.5,67.33333333333333,61.5,69.0,64.0,65.33333333333333,62.75
626,838741,10001,9994,2010/2011,2011-02-16 00:00:00,AWAY_WIN,63.5,62.333333333333336,68.0,68.5,63.0,68.0,65.2,61.8
627,838742,9984,9985,2010/2011,2010-12-26 00:00:00,HOME_WIN,69.25,65.5,66.33333333333333,66.5,64.0,65.0,68.66666666666667,66.0
629,838748,9985,8203,2010/2011,2011-02-26 00:00:00,HOME_WIN,64.6,69.5,63.5,69.0,69.0,64.0,66.0,74.0
630,838750,9993,6351,2010/2011,2010-12-29 00:00:00,DRAW,60.5,63.0,61.5,64.5,64.0,64.0,63.75,66.66666666666667
631,838752,9997,9984,2010/2011,2011-02-27 00:00:00,AWAY_WIN,65.5,63.4,65.0,60.0,62.0,59.0,60.285714285714285,63.0
632,838753,10000,9991,2010/2011,2010-12-30 00:00:00,DRAW,67.5,64.5,69.0,66.33333333333333,72.0,69.0,68.5,65.66666666666667
633,838754,9994,9987,2010/2011,2010-12-30 00:00:00,DRAW,67.25,64.75,71.0,68.0,68.0,72.0,69.33333333333333,65.4
634,838755,8571,8635,2010/2011,2010-12-29 00:00:00,AWAY_WIN,72.33333333333333,62.0,74.0,65.0,72.0,68.0,72.16666666666667,65.33333333333333
636,838759,8635,9985,2010/2011,2011-01-23 00:00:00,HOME_WIN,70.2,72.33333333333333,71.0,73.0,64.0,72.0,65.33333333333333,72.6
637,838761,9991,9994,2010/2011,2011-01-23 00:00:00,HOME_WIN,63.75,67.5,0.0,70.0,72.0,72.0,64.66666666666667,69.57142857142857
638,838764,9987,8571,2010/2011,2011-01-22 00:00:00,HOME_WIN,62.0,67.25,65.0,71.0,68.0,68.0,65.0,69.33333333333333
639,838765,9993,10000,2010/2011,2011-01-22 00:00:00,HOME_WIN,64.33333333333333,62.5,68.5,64.5,69.0,64.0,65.2,66.5
640,838767,9986,8203,2010/2011,2011-01-22 00:00:00,DRAW,65.0,63.0,63.5,63.0,69.0,64.0,64.75,63.333333333333336
641,838768,6351,8342,2010/2011,2011-01-21 00:00:00,AWAY_WIN,68.2,60.5,69.0,66.0,64.0,64.0,70.5,63.6
642,838770,10001,9997,2010/2011,2011-01-22 00:00:00,HOME_WIN,63.5,64.0,63.0,66.66666666666667,55.0,68.0,63.0,60.333333333333336
643,838772,9984,9989,2010/2011,2011-01-22 00:00:00,HOME_WIN,61.666666666666664,65.5,67.25,64.5,65.0,65.0,65.66666666666667,66.0
644,838773,8342,9993,2010/2011,2011-01-29 00:00:00,HOME_WIN,62.666666666666664,67.2,65.5,69.0,64.0,64.0,65.5,70.0
645,838774,9985,10001,2010/2011,2011-01-29 00:00:00,HOME_WIN,63.0,69.33333333333333,66.66666666666667,72.0,68.0,64.0,60.333333333333336,55.5
646,838775,9997,9991,2010/2011,2011-01-30 00:00:00,DRAW,69.0,63.4,69.0,63.0,72.0,59.0,68.66666666666667,63.0
647,838777,10000,9987,2010/2011,2011-01-28 00:00:00,AWAY_WIN,65.25,64.5,71.0,65.0,68.0,69.0,69.33333333333333,64.5
648,838778,9994,6351,2010/2011,2011-01-29 00:00:00,AWAY_WIN,62.0,63.75,66.0,68.0,64.0,72.0,63.6,65.4
649,838780,8571,9984,2010/2011,2011-01-29 00:00:00,HOME_WIN,65.5,64.25,64.0,64.0,65.0,68.0,65.0,65.4
651,838783,9989,9986,2010/2011,2011-01-29 00:00:00,HOME_WIN,63.0,62.666666666666664,63.0,67.25,64.0,65.0,64.0,66.33333333333333
652,838789,8635,9997,2010/2011,2011-02-05 00:00:00,HOME_WIN,63.4,72.33333333333333,63.0,74.0,59.0,72.0,64.33333333333333,72.16666666666667
653,838790,9991,9989,2010/2011,2011-02-04 00:00:00,HOME_WIN,62.666666666666664,65.0,67.33333333333333,67.5,68.0,72.0,65.25,69.14285714285714
654,838791,9987,8342,2010/2011,2011-02-06 00:00:00,HOME_WIN,68.2,65.25,0.0,71.0,64.0,68.0,70.8,69.33333333333333
655,838792,9993,9994,2010/2011,2011-02-06 00:00:00,DRAW,64.25,62.8,68.0,68.0,72.0,64.0,65.4,66.66666666666667
656,838794,9986,10000,2010/2011,2011-02-05 00:00:00,HOME_WIN,64.5,63.0,67.33333333333333,63.0,69.0,64.0,65.33333333333333,64.16666666666667
657,838796,6351,9985,2010/2011,2011-02-06 00:00:00,AWAY_WIN,69.33333333333333,62.75,72.0,66.5,64.0,64.0,64.0,63.0
658,838798,10001,8571,2010/2011,2011-02-05 00:00:00,HOME_WIN,64.25,62.666666666666664,64.0,66.0,58.0,68.0,65.0,61.4
659,838800,9984,8203,2010/2011,2011-02-05 00:00:00,AWAY_WIN,64.2,65.5,66.0,65.66666666666667,69.0,65.0,66.0,67.0
660,838802,8342,10000,2010/2011,2011-02-12 00:00:00,HOME_WIN,64.5,67.6,68.5,68.0,69.0,64.0,66.25,69.75
661,838804,8635,9984,2010/2011,2011-02-12 00:00:00,HOME_WIN,65.25,72.33333333333333,66.0,71.0,65.0,72.0,66.5,72.16666666666667
662,838806,9985,9987,2010/2011,2011-02-13 00:00:00,AWAY_WIN,66.75,69.5,69.0,74.0,68.0,64.0,69.33333333333333,67.0
663,838808,9997,6351,2010/2011,2011-02-12 00:00:00,DRAW,61.666666666666664,63.0,66.5,63.0,64.0,59.0,63.8,63.0
664,838809,9994,9986,2010/2011,2011-02-12 00:00:00,DRAW,63.0,63.75,63.0,66.0,64.0,63.0,63.857142857142854,65.75
665,838810,8571,9991,2010/2011,2011-02-13 00:00:00,AWAY_WIN,68.0,64.66666666666667,68.33333333333333,64.0,72.0,58.0,69.0,65.0
667,838814,9989,9993,2010/2011,2011-02-12 00:00:00,DRAW,63.0,63.5,68.0,67.33333333333333,64.0,69.0,66.66666666666667,64.4
668,838815,8342,9994,2010/2011,2011-02-19 00:00:00,HOME_WIN,63.75,68.33333333333333,68.0,68.0,63.0,64.0,65.4,70.0
669,838817,9991,9985,2010/2011,2011-02-20 00:00:00,HOME_WIN,69.2,68.0,70.0,69.0,64.0,72.0,67.25,70.14285714285714
670,838819,9987,8203,2010/2011,2011-02-19 00:00:00,HOME_WIN,64.6,66.4,66.0,69.0,69.0,68.0,66.0,69.0
671,838820,9993,8571,2010/2011,2011-02-19 00:00:00,HOME_WIN,64.66666666666667,62.75,64.0,68.0,58.0,64.0,65.0,66.0
672,838822,10000,9989,2010/2011,2011-02-19 00:00:00,DRAW,64.33333333333333,64.66666666666667,70.0,68.5,69.0,69.0,63.666666666666664,66.2
673,838823,9986,9997,2010/2011,2011-02-19 00:00:00,HOME_WIN,63.4,63.0,63.0,63.0,59.0,64.0,63.0,64.0
674,838825,6351,9984,2010/2011,2011-02-19 00:00:00,DRAW,65.25,61.666666666666664,66.5,66.0,65.0,64.0,66.0,63.8
675,838827,10001,8635,2010/2011,2011-02-20 00:00:00,HOME_WIN,72.33333333333333,64.0,74.0,65.5,72.0,63.0,72.0,61.2
676,838829,8635,9987,2010/2011,2011-03-04 00:00:00,DRAW,67.2,71.5,71.5,73.0,68.0,72.0,69.33333333333333,71.75
677,838830,9985,8342,2010/2011,2011-03-06 00:00:00,DRAW,68.33333333333333,70.2,68.0,72.0,64.0,64.0,71.33333333333333,75.0
678,838832,9997,9993,2010/2011,2011-03-05 00:00:00,HOME_WIN,62.75,64.0,64.5,65.66666666666667,64.0,59.0,66.5,65.0
679,838833,9994,10000,2010/2011,2011-03-05 00:00:00,HOME_WIN,63.333333333333336,64.75,65.5,66.0,69.0,72.0,66.0,67.75
680,838835,8571,9986,2010/2011,2011-03-05 00:00:00,HOME_WIN,62.75,64.66666666666667,63.0,64.0,64.0,58.0,65.2,65.0
681,838838,8203,9991,2010/2011,2011-03-05 00:00:00,DRAW,67.5,65.0,69.0,66.5,72.0,69.0,69.83333333333333,65.0
682,838839,9989,6351,2010/2011,2011-03-06 00:00:00,DRAW,62.0,64.33333333333333,66.33333333333333,69.0,64.0,69.0,63.0,64.8
683,838841,9984,10001,2010/2011,2011-03-05 00:00:00,AWAY_WIN,64.0,66.0,66.66666666666667,65.66666666666667,63.0,65.0,60.75,62.25
684,838853,8342,8571,2010/2011,2011-03-12 00:00:00,HOME_WIN,65.0,68.4,64.0,68.0,68.0,64.0,65.66666666666667,69.75
686,838855,9987,10001,2010/2011,2011-03-12 00:00:00,AWAY_WIN,64.0,67.75,66.66666666666667,71.0,63.0,68.0,60.333333333333336,69.33333333333333
687,838857,9993,8203,2010/2011,2011-03-12 00:00:00,DRAW,64.75,62.75,66.5,66.5,69.0,64.0,65.0,66.75
688,838859,10000,9997,2010/2011,2011-03-12 00:00:00,AWAY_WIN,64.0,62.5,65.66666666666667,65.5,59.0,69.0,65.0,65.5
690,838862,9994,9989,2010/2011,2011-03-12 00:00:00,DRAW,64.0,64.75,67.5,66.0,69.0,72.0,63.4,67.75
691,838864,6351,8635,2010/2011,2011-03-12 00:00:00,DRAW,71.5,61.5,74.0,66.0,72.0,64.0,67.6,63.0
692,838491,8635,9993,2010/2011,2010-08-14 00:00:00,HOME_WIN,64.2,72.25,63.0,73.5,66.0,72.0,68.5,72.0
693,838493,9985,9994,2010/2011,2010-08-14 00:00:00,DRAW,65.0,68.75,67.0,67.0,72.0,69.0,65.0,72.0
694,838494,9991,6351,2010/2011,2010-08-14 00:00:00,HOME_WIN,60.5,68.0,64.0,69.0,64.0,71.0,60.8,69.2
698,838499,10001,10000,2010/2011,2010-08-14 00:00:00,DRAW,64.5,64.5,66.0,64.0,69.0,68.0,64.0,65.2
699,838500,9984,8342,2010/2011,2010-08-15 00:00:00,HOME_WIN,69.75,64.75,71.0,65.0,73.0,65.0,71.8,64.75
700,838867,8635,9991,2010/2011,2011-03-20 00:00:00,HOME_WIN,68.0,71.66666666666667,69.0,72.5,72.0,72.0,70.14285714285714,68.8
701,838869,9985,9993,2010/2011,2011-03-20 00:00:00,HOME_WIN,63.8,70.2,61.0,72.0,64.0,69.0,64.25,75.0
703,838872,8571,10000,2010/2011,2011-03-19 00:00:00,DRAW,63.5,62.0,68.0,64.0,69.0,68.0,66.0,65.14285714285714
704,838873,8203,6351,2010/2011,2011-03-20 00:00:00,HOME_WIN,61.5,64.8,66.0,65.0,64.0,69.0,63.0,66.33333333333333
705,838874,9989,8342,2010/2011,2011-03-20 00:00:00,DRAW,68.66666666666667,63.25,68.0,69.0,64.0,69.0,71.0,65.75
706,838875,10001,9986,2010/2011,2011-03-20 00:00:00,DRAW,63.0,63.666666666666664,63.0,64.66666666666667,64.0,63.0,64.5,62.0
707,838876,9984,9987,2010/2011,2011-03-20 00:00:00,AWAY_WIN,67.75,66.0,71.0,65.66666666666667,68.0,65.0,69.33333333333333,62.25
708,838503,8342,8203,2010/2011,2010-08-22 00:00:00,AWAY_WIN,64.6,69.75,66.33333333333333,69.0,69.0,73.0,66.0,71.8
709,838504,9993,10001,2010/2011,2010-08-21 00:00:00,DRAW,64.5,64.28571428571429,64.0,69.0,68.0,62.0,65.75,69.5
710,838506,9997,9985,2010/2011,2010-08-20 00:00:00,HOME_WIN,68.4,64.0,65.0,0.0,69.0,59.0,74.33333333333333,63.6
711,838508,10000,9984,2010/2011,2010-08-21 00:00:00,HOME_WIN,64.75,64.5,65.0,66.33333333333333,65.0,69.0,64.75,63.8
713,838511,9994,8635,2010/2011,2010-08-21 00:00:00,AWAY_WIN,68.5,65.2,67.0,0.0,72.0,72.0,70.8,65.4
715,838515,6351,9987,2010/2011,2010-08-22 00:00:00,AWAY_WIN,65.25,60.0,70.0,64.0,60.0,64.0,69.66666666666667,60.666666666666664
716,838517,8635,10000,2010/2011,2010-08-28 00:00:00,DRAW,64.5,70.66666666666667,67.0,74.0,69.0,72.0,64.14285714285714,73.16666666666667
718,838519,9991,9993,2010/2011,2010-08-29 00:00:00,HOME_WIN,64.4,67.0,66.0,68.5,62.0,71.0,68.33333333333333,69.0
720,838521,9986,6351,2010/2011,2010-08-28 00:00:00,HOME_WIN,58.333333333333336,63.0,65.0,63.0,64.0,58.0,60.4,63.333333333333336
721,838523,8203,9997,2010/2011,2010-08-28 00:00:00,DRAW,64.25,64.6,0.0,66.33333333333333,59.0,69.0,61.5,66.0
722,838524,10001,8342,2010/2011,2010-08-29 00:00:00,AWAY_WIN,70.0,64.5,0.0,64.0,73.0,68.0,71.14285714285714,65.75
723,838526,9984,9994,2010/2011,2010-08-28 00:00:00,DRAW,65.25,64.75,67.0,64.0,72.0,65.0,65.4,64.2
724,838528,8342,9987,2010/2011,2010-09-12 00:00:00,DRAW,67.5,70.0,68.33333333333333,0.0,60.0,73.0,69.66666666666667,71.14285714285714
725,838529,9985,9984,2010/2011,2010-09-11 00:00:00,HOME_WIN,64.75,67.0,64.0,71.0,65.0,69.0,65.75,74.33333333333333
726,838531,9993,9986,2010/2011,2010-09-11 00:00:00,HOME_WIN,63.25,64.4,63.0,66.0,58.0,62.0,64.2,68.33333333333333
727,838532,9997,8635,2010/2011,2010-09-10 00:00:00,AWAY_WIN,70.66666666666667,64.25,74.0,0.0,72.0,59.0,73.16666666666667,62.666666666666664
728,838534,10000,6351,2010/2011,2010-09-11 00:00:00,DRAW,60.6,64.5,65.0,66.0,64.0,69.0,58.333333333333336,64.5
729,838536,9994,10001,2010/2011,2010-09-12 00:00:00,HOME_WIN,64.5,65.25,67.0,67.0,68.0,72.0,65.25,64.6
730,838537,8571,8203,2010/2011,2010-09-11 00:00:00,HOME_WIN,64.6,61.333333333333336,64.33333333333333,65.0,69.0,68.0,66.0,66.4
732,838540,8635,8571,2010/2011,2010-09-19 00:00:00,HOME_WIN,60.0,72.25,65.5,73.5,68.0,72.0,65.8,75.0
733,838542,9991,10000,2010/2011,2010-09-19 00:00:00,HOME_WIN,64.5,66.0,66.33333333333333,69.0,69.0,71.0,64.4,69.16666666666667
734,838543,9987,9994,2010/2011,2010-09-18 00:00:00,HOME_WIN,65.25,67.5,67.0,66.5,72.0,60.0,65.2,67.25
736,838546,8203,9985,2010/2011,2010-09-17 00:00:00,HOME_WIN,67.0,64.6,70.66666666666667,64.33333333333333,69.0,69.0,76.5,66.0
737,838547,6351,9993,2010/2011,2010-09-18 00:00:00,AWAY_WIN,64.4,60.6,69.0,61.5,62.0,64.0,67.75,58.333333333333336
739,838552,9984,9997,2010/2011,2010-09-18 00:00:00,HOME_WIN,64.25,65.0,0.0,64.0,59.0,65.0,62.666666666666664,64.75
740,838555,8342,6351,2010/2011,2010-09-22 00:00:00,HOME_WIN,60.6,69.66666666666667,57.0,71.0,64.0,65.0,59.25,71.0
742,838558,9997,9987,2010/2011,2010-09-21 00:00:00,AWAY_WIN,67.5,64.25,66.5,0.0,60.0,59.0,67.5,62.666666666666664
743,838560,10000,9993,2010/2011,2010-09-22 00:00:00,HOME_WIN,64.5,65.33333333333333,66.5,66.33333333333333,62.0,69.0,68.5,64.25
744,838561,9994,9991,2010/2011,2010-09-22 00:00:00,HOME_WIN,64.0,64.0,69.0,0.0,71.0,72.0,68.2,64.66666666666667
745,838562,8571,10001,2010/2011,2010-09-22 00:00:00,AWAY_WIN,64.5,61.333333333333336,67.0,65.0,68.0,68.0,65.75,66.4
746,838563,8203,9984,2010/2011,2010-09-22 00:00:00,DRAW,65.0,64.6,65.0,66.33333333333333,65.0,69.0,62.25,66.0
747,838564,9989,8635,2010/2011,2010-09-22 00:00:00,DRAW,72.25,63.75,73.5,70.5,72.0,70.0,74.5,62.0
748,838567,8635,8203,2010/2011,2010-09-26 00:00:00,HOME_WIN,64.6,72.25,66.33333333333333,74.0,69.0,72.0,66.0,74.6
749,838568,9991,9997,2010/2011,2010-09-25 00:00:00,HOME_WIN,63.4,65.66666666666667,0.0,61.0,59.0,71.0,61.6,68.0
750,838570,9987,10000,2010/2011,2010-09-25 00:00:00,HOME_WIN,65.5,67.5,66.0,66.5,69.0,60.0,64.5,67.5
751,838571,9993,8342,2010/2011,2010-09-26 00:00:00,HOME_WIN,69.66666666666667,64.33333333333333,71.0,66.5,65.0,62.0,71.0,68.0
753,838575,6351,9994,2010/2011,2010-09-25 00:00:00,AWAY_WIN,65.25,58.8,0.0,66.0,72.0,64.0,64.66666666666667,59.0
754,838576,10001,9985,2010/2011,2010-09-25 00:00:00,AWAY_WIN,67.4,64.5,71.0,67.0,69.0,68.0,74.33333333333333,65.75
755,838578,9984,8571,2010/2011,2010-09-25 00:00:00,HOME_WIN,61.0,65.0,65.0,65.0,68.0,65.0,66.25,62.0
756,1032692,1773,8635,2011/2012,2011-07-29 00:00:00,HOME_WIN,69.75,61.333333333333336,73.0,63.0,73.0,63.0,69.5,63.4
757,1032693,9998,9985,2011/2012,2011-07-30 00:00:00,DRAW,68.0,63.0,68.25,66.0,71.0,62.0,68.0,63.333333333333336
758,1032694,9987,9993,2011/2012,2011-07-30 00:00:00,HOME_WIN,65.16666666666667,68.6,67.0,73.0,53.0,66.0,67.0,71.0
761,1032697,8571,9989,2011/2012,2011-07-30 00:00:00,DRAW,64.75,66.0,66.66666666666667,66.0,69.0,65.0,65.66666666666667,64.5
762,1032698,8203,9997,2011/2012,2011-07-30 00:00:00,HOME_WIN,64.66666666666667,66.5,64.5,68.0,64.0,69.0,64.4,65.4
763,1032699,8342,10001,2011/2012,2011-07-31 00:00:00,HOME_WIN,64.0,66.75,64.0,73.0,68.0,67.0,64.83333333333333,72.5
764,1032764,8342,9991,2011/2012,2011-10-16 00:00:00,HOME_WIN,67.0,69.0,71.0,73.0,72.0,67.0,70.0,72.33333333333333
765,1032765,8635,9985,2011/2012,2011-10-16 00:00:00,HOME_WIN,68.8,70.5,72.5,77.0,71.0,73.0,69.66666666666667,72.8
766,1032766,9997,9993,2011/2012,2011-10-15 00:00:00,AWAY_WIN,65.0,62.25,66.0,64.5,71.0,63.0,65.66666666666667,64.75
767,1032767,10000,9989,2011/2012,2011-10-15 00:00:00,AWAY_WIN,65.0,63.333333333333336,64.0,65.66666666666667,69.0,62.0,63.8,66.25
768,1032768,1773,10001,2011/2012,2011-10-15 00:00:00,DRAW,63.8,60.333333333333336,67.0,61.0,64.0,67.0,64.66666666666667,63.166666666666664
770,1032770,8203,9984,2011/2012,2011-10-15 00:00:00,AWAY_WIN,64.0,66.5,65.5,63.0,66.0,69.0,66.5,65.4
771,1032771,9998,8571,2011/2012,2011-10-15 00:00:00,HOME_WIN,64.75,62.6,65.5,67.0,65.0,62.0,65.5,63.333333333333336
773,1032773,9987,9998,2011/2012,2011-10-22 00:00:00,HOME_WIN,63.0,68.33333333333333,68.0,70.0,62.0,66.0,63.333333333333336,70.0
774,1032774,9991,9994,2011/2012,2011-10-22 00:00:00,HOME_WIN,65.75,67.0,67.5,69.0,72.0,72.0,68.0,68.33333333333333
775,1032775,9993,8203,2011/2012,2011-10-22 00:00:00,DRAW,66.5,65.0,67.33333333333333,66.0,69.0,71.0,65.33333333333333,68.0
776,1032776,8571,8342,2011/2012,2011-10-23 00:00:00,HOME_WIN,66.4,65.0,73.0,65.5,67.0,65.0,72.33333333333333,62.75
777,1032777,9989,9997,2011/2012,2011-10-22 00:00:00,AWAY_WIN,62.25,65.0,63.0,64.0,63.0,69.0,64.8,63.8
778,1032778,10001,8635,2011/2012,2011-10-23 00:00:00,AWAY_WIN,70.75,63.8,77.0,63.5,73.0,64.0,71.8,64.33333333333333
780,1032780,8342,9987,2011/2012,2011-10-29 00:00:00,AWAY_WIN,67.0,65.0,70.0,73.0,66.0,67.0,69.6,70.2
781,1032781,8635,9989,2011/2012,2011-10-30 00:00:00,HOME_WIN,64.0,70.5,62.0,0.0,69.0,73.0,63.4,70.66666666666667
782,1032782,9997,9985,2011/2012,2011-10-30 00:00:00,DRAW,69.4,62.8,74.0,64.5,71.0,63.0,70.0,65.33333333333333
783,1032783,10000,9984,2011/2012,2011-10-29 00:00:00,DRAW,64.0,64.0,65.5,66.0,66.0,62.0,66.75,64.0
784,1032784,1773,9993,2011/2012,2011-10-29 00:00:00,HOME_WIN,65.2,60.333333333333336,66.0,62.333333333333336,71.0,67.0,66.25,64.5
785,1032785,9994,8571,2011/2012,2011-10-29 00:00:00,AWAY_WIN,65.0,67.5,66.0,67.5,65.0,72.0,63.5,66.25
786,1032786,8203,10001,2011/2012,2011-10-29 00:00:00,HOME_WIN,62.5,66.0,65.66666666666667,65.0,64.0,69.0,66.33333333333333,64.25
787,1032787,9998,9991,2011/2012,2011-10-29 00:00:00,DRAW,67.0,62.6,69.0,67.0,72.0,62.0,70.0,63.333333333333336
788,1032788,9985,8342,2011/2012,2011-11-06 00:00:00,HOME_WIN,68.75,69.4,73.0,70.0,67.0,71.0,71.6,68.0
789,1032789,9987,8571,2011/2012,2011-11-05 00:00:00,DRAW,64.8,68.33333333333333,66.0,70.0,65.0,66.0,63.666666666666664,68.8
790,1032790,9991,8203,2011/2012,2011-11-04 00:00:00,HOME_WIN,66.0,67.25,65.5,69.0,69.0,65.0,64.25,69.2
791,1032791,9993,9998,2011/2012,2011-11-05 00:00:00,HOME_WIN,62.0,65.0,67.0,66.0,62.0,65.0,63.0,68.0
792,1032792,10000,9997,2011/2012,2011-11-05 00:00:00,DRAW,62.25,64.0,64.5,62.0,63.0,62.0,65.0,64.0
793,1032793,9989,1773,2011/2012,2011-11-05 00:00:00,HOME_WIN,60.333333333333336,64.66666666666667,63.0,63.0,67.0,69.0,63.8,63.4
794,1032794,10001,9994,2011/2012,2011-11-05 00:00:00,AWAY_WIN,65.6,63.75,64.0,65.66666666666667,72.0,64.0,68.0,66.33333333333333
795,1032795,9984,8635,2011/2012,2011-11-06 00:00:00,HOME_WIN,70.5,64.0,77.0,65.5,73.0,66.0,71.0,65.75
796,1032796,8342,9984,2011/2012,2011-11-20 00:00:00,HOME_WIN,64.0,69.0,65.5,70.5,66.0,72.0,65.75,72.33333333333333
797,1032797,8635,9997,2011/2012,2011-11-20 00:00:00,HOME_WIN,62.25,70.0,64.5,0.0,63.0,73.0,65.0,70.33333333333333
799,1032799,1773,9985,2011/2012,2011-11-18 00:00:00,AWAY_WIN,68.8,61.0,70.0,62.333333333333336,71.0,67.0,68.0,61.4
801,1032801,8571,9991,2011/2012,2011-11-19 00:00:00,AWAY_WIN,65.66666666666667,65.0,69.0,65.5,65.0,65.0,69.6,63.5
803,1032803,9998,9989,2011/2012,2011-11-19 00:00:00,HOME_WIN,64.66666666666667,62.75,63.0,67.0,69.0,62.0,63.4,63.0
804,1032804,9985,8203,2011/2012,2011-11-25 00:00:00,HOME_WIN,65.33333333333333,68.8,71.0,70.0,69.0,71.0,64.66666666666667,68.0
805,1032805,9991,9987,2011/2012,2011-11-27 00:00:00,HOME_WIN,68.33333333333333,66.33333333333333,73.0,69.5,66.0,67.0,70.75,70.0
806,1032806,9993,8571,2011/2012,2011-11-26 00:00:00,AWAY_WIN,65.0,65.16666666666667,67.0,67.0,61.0,66.0,65.0,68.66666666666667
807,1032807,9997,1773,2011/2012,2011-11-26 00:00:00,HOME_WIN,59.666666666666664,64.66666666666667,63.0,66.66666666666667,67.0,63.0,64.5,64.5
808,1032808,10000,8635,2011/2012,2011-11-26 00:00:00,AWAY_WIN,71.75,65.5,0.0,65.5,73.0,68.0,72.0,65.5
809,1032809,9989,8342,2011/2012,2011-11-26 00:00:00,AWAY_WIN,67.8,65.25,70.5,63.0,72.0,69.0,71.33333333333333,64.5
811,1032811,9984,9994,2011/2012,2011-11-26 00:00:00,DRAW,66.5,66.0,72.0,66.0,72.0,66.0,67.6,67.5
812,1032812,8635,1773,2011/2012,2011-12-04 00:00:00,DRAW,60.75,71.75,63.5,71.0,67.0,73.0,63.5,70.8
813,1032813,9985,9991,2011/2012,2011-12-04 00:00:00,DRAW,66.33333333333333,70.2,69.5,71.33333333333333,67.0,73.0,71.6,69.0
814,1032814,9993,9987,2011/2012,2011-12-02 00:00:00,HOME_WIN,68.33333333333333,64.57142857142857,70.33333333333333,67.0,66.0,66.0,70.5,68.5
